Код_товара	Название_позиции	Тип_товара	Цена	Валюта	Единица_измерения	Минимальный_объем_заказа	Оптовая_цена	Минимальный_заказ_опт	Ссылка_изображения	Наличие	Количество	Номер_группы	Название_группы	Адрес_подраздела	Возможность_поставки	Срок_поставки	Способ_упаковки	Уникальный_идентификатор	Идентификатор_товара	Идентификатор_подраздела	Идентификатор_группы	Производитель	Страна_производитель	Скидка	ID_группы_разновидностей	Метки	Продукт_на_сайте	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики
2.014	Насос (помпа) Askoll 40W клемы сзади слитно (Китай)	r	196	UAH	шт.				https://images.ua.prom.st/1043504892_w640_h640_img_20180125_171253.jpg, https://images.ua.prom.st/1043504814_w640_h640_img_20180125_171240.jpg, https://images.ua.prom.st/1043504744_w640_h640_img_20180125_171230.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				637987023		64403							https://mastermy.kiev.ua/p637987023-nasos-pompa-askoll.html												
2.003	Насос (помпа) Askoll mod. M224XP/M231XP	u	211	UAH	шт.		155.00000	3.000	https://images.ua.prom.st/830150511_w640_h640_img_20170620_125430.jpg, https://images.ua.prom.st/830148899_w640_h640_img_20170620_125327.jpg, https://images.ua.prom.st/830148023_w640_h640_img_20170620_125255.jpg, https://images.ua.prom.st/830147312_w640_h640_img_20170620_125232.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369100793		64403		ASKOL	Италия				https://mastermy.kiev.ua/p369100793-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.004	Насос (помпа) Askoll Mod. M332 (алюминиевая катушка)	r	191	UAH	шт.				https://images.ua.prom.st/830152001_w640_h640_img_20170620_125617.jpg, https://images.ua.prom.st/830151673_w640_h640_img_20170620_125526.jpg, https://images.ua.prom.st/830151660_w640_h640_img_20170620_125513.jpg, https://images.ua.prom.st/830151650_w640_h640_img_20170620_125500.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369108246		64403		Askoll					https://mastermy.kiev.ua/p369108246-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.007	Насос (помпа) Askoll Mod. R050 / M220/ M221	r	279	UAH	шт.				https://images.ua.prom.st/523279989_w640_h640_m278.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369135798		64403		ASKOL	Италия				https://mastermy.kiev.ua/p369135798-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.005	Насос (помпа) Askoll Type. M114	r	277	UAH	шт.				https://images.ua.prom.st/523257397_w640_h640_m114.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369113525		64403		Askoll					https://mastermy.kiev.ua/p369113525-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.006	Насос (помпа) Askoll Type.M278 со спаренной фишкой	r	248	UAH	шт.				https://images.ua.prom.st/851539650_w640_h640_image.jpg	-		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369123317		64403		ASKOL	Италия				https://mastermy.kiev.ua/p369123317-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.008	Насос (помпа) Askoll Type.M50	r	284	UAH	шт.				https://images.ua.prom.st/523354040_w640_h640_m50.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369162326		64403		Askoll	Италия				https://mastermy.kiev.ua/p369162326-nasos-pompa-askoll.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.009	Насос (помпа) Copreci на 4-х защелках, клемы слитно спереди.	r	423	UAH	шт.				https://images.ua.prom.st/523358372_w640_h640_nasos_copreci___80_300x300.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				369167621		64403		copreci	Италия				https://mastermy.kiev.ua/p369167621-nasos-pompa-copreci.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.020	Насос (помпа) LEILI на 3 защелки клемы расдельно сзади	r	237	UAH	шт.				https://images.ua.prom.st/1188397415_w640_h640_img_20180531_165627.jpg, https://images.ua.prom.st/1188397866_w640_h640_img_20180531_165649.jpg, https://images.ua.prom.st/1188397670_w640_h640_img_20180531_165637.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				715516618		64403		Leili	Китай				https://mastermy.kiev.ua/p715516618-nasos-pompa-leili.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.018	Насос (помпа) Samsung с корпусом Китай	r	353	UAH	шт.				https://images.ua.prom.st/1142450774_w640_h640_img_20180423_122404.jpg, https://images.ua.prom.st/1142451338_w640_h640_img_20180423_122433.jpg, https://images.ua.prom.st/1142450995_w640_h640_img_20180423_122418.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				691760334		64403			Китай				https://mastermy.kiev.ua/p691760334-nasos-pompa-samsung.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.013	Насос (помпа) на 3 защелках клемы слитно спереди (Китай)	r	203	UAH	шт.				https://images.ua.prom.st/1188403988_w640_h640_img_20180531_170525.jpg, https://images.ua.prom.st/1188404157_w640_h640_img_20180531_170539.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				715498151		64403		Leili	Китай				https://mastermy.kiev.ua/p715498151-nasos-pompa-zaschelkah.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.017	Насос в сборе с корпусом Indesit C00309709	r	452	UAH	шт.				https://images.ua.prom.st/1142450022_w640_h640_img_20180423_122335.jpg, https://images.ua.prom.st/1142449512_w640_h640_img_20180423_122309.jpg, https://images.ua.prom.st/1142449132_w640_h640_img_20180423_122251.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				691746836		64403		indezit					https://mastermy.kiev.ua/p691746836-nasos-sbore-korpusom.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
2.001	Насос на 3 самореза (типа Plaset) фишка спаренная 	r	258	UAH	шт.				https://images.ua.prom.st/1143902977_w640_h640_img_20180424_113332.jpg, https://images.ua.prom.st/1143902646_w640_h640_img_20180424_113212.jpg, https://images.ua.prom.st/1143902279_w640_h640_img_20180424_113258.jpg	+		14583012	Насосы(помпы)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				368108206		64403		INDESIT					https://mastermy.kiev.ua/p368108206-nasos-samoreza-tipa.html	Вид запчасти		Насос сливной, помпа	Состояние		новый						
20.0001	Ножка в сборе LG AFC72909501	r	125	UAH	шт.				https://images.ua.prom.st/896333805_w640_h640_img_8744.jpg	-		23673956	Ножки	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				579387477		64403							https://mastermy.kiev.ua/p579387477-nozhka-sbore-afc72909501.html												
20.0002	Ножка универсальная М10*1.5 (нормальный шаг) диаметр 40мм	r	22	UAH	шт.				https://images.ua.prom.st/1097052130_w640_h640_img_20180313_125050.jpg, https://images.ua.prom.st/1097052251_w640_h640_img_20180313_125059.jpg	+		23673956	Ножки	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				670533596		64403							https://mastermy.kiev.ua/p670533596-nozhka-universalnaya-m1015.html												
21.004	Патрубок «САТУРН» длинный (прозрачный)	r	38	UAH	шт.				https://images.ua.prom.st/1097090531_w640_h640_img_20180313_133038.jpg	+		28952105	Патрубки	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				664112687		64403							https://mastermy.kiev.ua/p664112687-patrubok-saturn-dlinnyj.html												
21.0002	Патрубок Samsung от порошкоприемника к баку	r	135	UAH	шт.				https://images.ua.prom.st/1097091093_w640_h640_img_20180313_133104.jpg, https://images.ua.prom.st/1097091289_w640_h640_img_20180313_133115.jpg	+		28952105	Патрубки	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				664111471		64403							https://mastermy.kiev.ua/p664111471-patrubok-samsung-poroshkopriemnika.html												
29.001	Подставка-амортизатор под стиральную машинку SKL	r	82	UAH	шт.				https://images.ua.prom.st/871711933_w640_h640_img_8038.jpg	+		23114188	Вспомогательное для стиральной машины	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569162596		64403		SKL	Китай				https://mastermy.kiev.ua/p569162596-podstavka-amortizator-pod.html	Вид запчасти		Подставки  амортизирующие	Состояние		новый						
3.043	Подшипник 102 2RS ZKL(Чехия)	r	65	UAH	шт.				https://images.ua.prom.st/1081072393_w640_h640_img_20180227_135656.jpg, https://images.ua.prom.st/1081072072_w640_h640_img_20180227_135644.jpg, https://images.ua.prom.st/1081071835_w640_h640_img_20180227_135633.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				662161220		64403							https://mastermy.kiev.ua/p662161220-podshipnik-102-2rs.html												
3.039	Подшипник 202 ZZ INA (Германия)	r	58	UAH	шт.				https://images.ua.prom.st/988144541_w640_h640_img_20171129_165258.jpg, https://images.ua.prom.st/988144314_w640_h640_img_20171129_165241.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619844742		64403		INA	Германия				https://mastermy.kiev.ua/p619844742-podshipnik-202-ina.html	Вид запчасти		Подшипник	Состояние		новый						
3.041	Подшипник 203 ZZ ZKL (Чехия)	r	68	UAH	шт.				https://images.ua.prom.st/1014461693_w640_h640_img_20171223_204824.jpg, https://images.ua.prom.st/1014461593_w640_h640_img_20171223_204813.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				632138552		64403		ZKL	Чехия				https://mastermy.kiev.ua/p632138552-podshipnik-203-zkl.html	Вид запчасти		Подшипник	Состояние		новый						
3.042	Подшипник 204 ZZ ZKL (Чехия)	r	85	UAH	шт.				https://images.ua.prom.st/1014459105_w640_h640_img_20171223_204352.jpg, https://images.ua.prom.st/1014458985_w640_h640_img_20171223_204336.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				632139458		64403		ZKL	Чехия				https://mastermy.kiev.ua/p632139458-podshipnik-204-zkl.html	Вид запчасти		Подшипник	Состояние		новый						
3.030	Подшипник 208 2RS ZKL (Чехия)	r	150	UAH	шт.				https://images.ua.prom.st/1014460578_w640_h640_img_20171223_204614.jpg, https://images.ua.prom.st/1014460332_w640_h640_img_20171223_204544.jpg	-		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				614519098		64403		ZKL	Чехия				https://mastermy.kiev.ua/p614519098-podshipnik-208-2rs.html	Вид запчасти		Подшипник	Состояние		новый						
3.036	Подшипник 208 ZZ ZKL (Чехия)	r	190	UAH	шт.				https://images.ua.prom.st/988146633_w640_h640_img_20171129_165445.jpg, https://images.ua.prom.st/988147100_w640_h640_img_20171129_165321.jpg, https://images.ua.prom.st/988146870_w640_h640_img_20171129_165459.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619842696		64403		ZKL	Чехия				https://mastermy.kiev.ua/p619842696-podshipnik-208-zkl.html	Вид запчасти		Подшипник	Состояние		новый						
3.035	Подшипник 306 2RS ZKL (Чехия)	r	175	UAH	шт.				https://images.ua.prom.st/1015627334_w640_h640_img_20171223_204824.jpg, https://images.ua.prom.st/1015627178_w640_h640_img_20171225_125247.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619841688		64403		ZKL	Чехия				https://mastermy.kiev.ua/p619841688-podshipnik-306-2rs.html	Вид запчасти		Подшипник	Состояние		новый						
3.038	Подшипник 306 ZZ ZKL (Чехия)	r	145	UAH	шт.				https://images.ua.prom.st/988145075_w640_h640_img_20171129_165321.jpg, https://images.ua.prom.st/988145288_w640_h640_img_20171129_165330.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619843790		64403		ZKL	Чехия				https://mastermy.kiev.ua/p619843790-podshipnik-306-zkl.html	Вид запчасти		Подшипник	Состояние		новый						
3.050	Подшипник 307 2RS ZKL (Чехия)	r	199	UAH	шт.				https://images.ua.prom.st/1192242279_w640_h640_img_20180604_143914.jpg, https://images.ua.prom.st/1192242636_w640_h640_img_20180604_143932.jpg, https://images.ua.prom.st/1192242497_w640_h640_img_20180604_143923.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				715591279		64403		ZKL	Чехия				https://mastermy.kiev.ua/p715591279-podshipnik-307-2rs.html	Вид запчасти		Подшипник	Состояние		новый						
3.037	Подшипник 307 ZZ ZKL (Чехия)	r	195	UAH	шт.				https://images.ua.prom.st/988145848_w640_h640_img_20171129_165401.jpg, https://images.ua.prom.st/988146116_w640_h640_img_20171129_165416.jpg	+		14610568	Подшипники	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619843485		64403		ZKL	Чехия				https://mastermy.kiev.ua/p619843485-podshipnik-307-zkl.html	Вид запчасти		Подшипник	Состояние		новый						
